,cds,ccode,enroll_12,num_act,act_pass_21,num_sat_12,sat_pass_12,enroll_11,num_sat_11,sat_pass_11,act_pt_r,act_ps_r,sat_pt_r_12,sat_ps_r_12,sat_pt_r_11,sat_ps_r_11,sat_pt_r,sat_ps_r
1088,19649071937028,19.0,270.0,58.0,12,130.0,19.0,307.0,131.0,33.0,0.10740740740740741,0.044444444444444446,0.48148148148148145,0.14615384615384616,0.42671009771986973,0.25190839694656486,0.45233968804159447,0.09012131715771231
1089,09618530936302,9.0,420.0,105.0,83,138.0,108.0,447.0,170.0,149.0,0.125,0.1976190476190476,0.32857142857142857,0.782608695652174,0.38031319910514544,0.8764705882352941,0.3552479815455594,0.2964244521337947
1090,19647330107755,19.0,202.0,38.0,25,80.0,48.0,241.0,77.0,59.0,0.09405940594059406,0.12376237623762376,0.39603960396039606,0.6,0.31950207468879666,0.7662337662337663,0.3544018058690745,0.24153498871331827
1091,54755235434113,54.0,435.0,88.0,30,115.0,29.0,503.0,117.0,45.0,0.10114942528735632,0.06896551724137931,0.26436781609195403,0.25217391304347825,0.23260437375745527,0.38461538461538464,0.24733475479744135,0.07889125799573561
1092,37682963735867,37.0,533.0,195.0,136,186.0,148.0,576.0,299.0,254.0,0.18292682926829268,0.2551594746716698,0.34896810506566606,0.7956989247311828,0.5190972222222222,0.8494983277591973,0.43733092876465285,0.3624887285843102
1093,37683383731189,37.0,103.0,100.0,48,82.0,50.0,113.0,106.0,68.0,0.4854368932038835,0.46601941747572817,0.7961165048543689,0.6097560975609756,0.9380530973451328,0.6415094339622641,0.8703703703703703,0.5462962962962963
1094,43694014336137,43.0,386.0,65.0,51,140.0,87.0,371.0,163.0,129.0,0.08419689119170984,0.13212435233160622,0.3626943005181347,0.6214285714285714,0.4393530997304582,0.7914110429447853,0.4002642007926024,0.285336856010568
1095,19647330133298,19.0,58.0,52.0,8,36.0,13.0,69.0,49.0,11.0,0.4482758620689655,0.13793103448275862,0.6206896551724138,0.3611111111111111,0.7101449275362319,0.22448979591836735,0.6692913385826772,0.1889763779527559
1096,19647336116750,19.0,89.0,83.0,20,62.0,15.0,106.0,90.0,38.0,0.46629213483146065,0.2247191011235955,0.6966292134831461,0.24193548387096775,0.8490566037735849,0.4222222222222222,0.7794871794871795,0.2717948717948718
1097,19647330124933,19.0,81.0,68.0,10,37.0,11.0,100.0,68.0,17.0,0.41975308641975306,0.12345679012345678,0.4567901234567901,0.2972972972972973,0.68,0.25,0.580110497237569,0.15469613259668508
1098,19647330122606,19.0,100.0,93.0,22,76.0,19.0,102.0,73.0,31.0,0.465,0.22,0.76,0.25,0.7156862745098039,0.4246575342465753,0.7376237623762376,0.24752475247524752
1099,19647330133272,19.0,116.0,89.0,10,61.0,11.0,92.0,66.0,18.0,0.38362068965517243,0.08620689655172414,0.5258620689655172,0.18032786885245902,0.717391304347826,0.2727272727272727,0.6105769230769231,0.13942307692307693
1100,19642461937051,19.0,750.0,68.0,54,188.0,113.0,724.0,573.0,211.0,0.04533333333333334,0.072,0.25066666666666665,0.601063829787234,0.7914364640883977,0.3682373472949389,0.5162822252374492,0.2198100407055631
1101,19647330119727,19.0,342.0,48.0,23,211.0,62.0,326.0,289.0,62.0,0.07017543859649122,0.06725146198830409,0.6169590643274854,0.2938388625592417,0.8865030674846626,0.21453287197231835,0.7485029940119761,0.18562874251497005
1102,37683043735974,37.0,352.0,80.0,54,113.0,66.0,361.0,92.0,68.0,0.11363636363636363,0.1534090909090909,0.3210227272727273,0.584070796460177,0.2548476454293629,0.7391304347826086,0.28751753155680226,0.1879382889200561
1103,33672153336492,33.0,543.0,127.0,41,224.0,70.0,515.0,183.0,84.0,0.11694290976058933,0.07550644567219153,0.4125230202578269,0.3125,0.3553398058252427,0.45901639344262296,0.3846880907372401,0.14555765595463138
1104,37682963730819,37.0,597.0,189.0,151,272.0,212.0,600.0,342.0,307.0,0.15829145728643215,0.2529313232830821,0.4556113902847571,0.7794117647058824,0.57,0.8976608187134503,0.5129490392648287,0.43358395989974935
1105,37684523730728,37.0,484.0,63.0,40,142.0,95.0,483.0,131.0,101.0,0.06508264462809918,0.08264462809917356,0.29338842975206614,0.6690140845070423,0.2712215320910973,0.7709923664122137,0.2823164426059979,0.20268872802481902
1106,56725460131698,56.0,166.0,30.0,25,125.0,81.0,157.0,141.0,91.0,0.09036144578313253,0.15060240963855423,0.7530120481927711,0.648,0.8980891719745223,0.6453900709219859,0.8235294117647058,0.5325077399380805
1107,49738824935482,49.0,343.0,38.0,14,105.0,39.0,383.0,60.0,28.0,0.05539358600583091,0.04081632653061224,0.30612244897959184,0.37142857142857144,0.1566579634464752,0.4666666666666667,0.22727272727272727,0.09228650137741047
1108,36676523630571,36.0,798.0,77.0,41,407.0,195.0,862.0,398.0,275.0,0.04824561403508772,0.05137844611528822,0.5100250626566416,0.47911547911547914,0.4617169373549884,0.6909547738693468,0.48493975903614456,0.28313253012048195
1109,19647330124529,19.0,129.0,43.0,1,40.0,7.0,127.0,131.0,18.0,0.16666666666666666,0.007751937984496124,0.31007751937984496,0.175,1.031496062992126,0.13740458015267176,0.66796875,0.09765625
1110,33671730127316,33.0,362.0,36.0,15,86.0,32.0,396.0,131.0,69.0,0.049723756906077346,0.04143646408839779,0.23756906077348067,0.37209302325581395,0.33080808080808083,0.5267175572519084,0.2862796833773087,0.13324538258575197
1111,33752423330552,33.0,505.0,37.0,13,471.0,94.0,512.0,478.0,104.0,0.03663366336633663,0.02574257425742574,0.9326732673267327,0.19957537154989385,0.93359375,0.2175732217573222,0.9331366764995084,0.19469026548672566
1112,52716395237201,52.0,320.0,151.0,63,46.0,29.0,381.0,70.0,48.0,0.2359375,0.196875,0.14375,0.6304347826086957,0.1837270341207349,0.6857142857142857,0.16547788873038516,0.10984308131241084
1113,36678433630779,36.0,545.0,92.0,56,376.0,194.0,503.0,426.0,219.0,0.08440366972477065,0.10275229357798166,0.689908256880734,0.5159574468085106,0.8469184890656064,0.5140845070422535,0.7652671755725191,0.39408396946564883
1114,36678433635042,36.0,569.0,46.0,42,360.0,198.0,542.0,449.0,247.0,0.040421792618629174,0.07381370826010544,0.632688927943761,0.55,0.8284132841328413,0.5501113585746102,0.7281728172817282,0.40054005400540055
1115,19753411937143,19.0,709.0,267.0,191,190.0,148.0,746.0,343.0,311.0,0.18829337094499296,0.2693935119887165,0.2679830747531735,0.7789473684210526,0.4597855227882037,0.9067055393586005,0.3663230240549828,0.3154639175257732
1116,21654822132587,21.0,447.0,176.0,159,176.0,158.0,441.0,193.0,181.0,0.19686800894854586,0.35570469798657717,0.39373601789709173,0.8977272727272727,0.4376417233560091,0.9378238341968912,0.4155405405405405,0.38175675675675674
1117,54722565434527,54.0,494.0,74.0,50,142.0,77.0,498.0,117.0,88.0,0.07489878542510121,0.10121457489878542,0.2874493927125506,0.5422535211267606,0.23493975903614459,0.7521367521367521,0.2610887096774194,0.1663306451612903
1118,10622651035310,10.0,348.0,105.0,27,100.0,35.0,474.0,143.0,57.0,0.15086206896551724,0.07758620689655173,0.28735632183908044,0.35,0.30168776371308015,0.3986013986013986,0.2956204379562044,0.11192214111922141
1119,10622650126292,10.0,34.0,31.0,5,22.0,6.0,52.0,40.0,18.0,0.45588235294117646,0.14705882352941177,0.6470588235294118,0.2727272727272727,0.7692307692307693,0.45,0.7209302325581395,0.27906976744186046
1120,19647331937226,19.0,349.0,18.0,7,294.0,45.0,326.0,278.0,60.0,0.025787965616045846,0.02005730659025788,0.8424068767908309,0.15306122448979592,0.852760736196319,0.2158273381294964,0.8474074074074074,0.15555555555555556
1121,36678503630597,36.0,611.0,93.0,34,170.0,72.0,739.0,650.0,138.0,0.07610474631751228,0.05564648117839607,0.27823240589198034,0.4235294117647059,0.8795669824086604,0.2123076923076923,0.6074074074074074,0.15555555555555556
1122,07617960735902,7.0,386.0,70.0,10,322.0,40.0,382.0,94.0,25.0,0.09067357512953368,0.025906735751295335,0.8341968911917098,0.12422360248447205,0.24607329842931938,0.26595744680851063,0.5416666666666666,0.08463541666666667
1123,15635291530385,15.0,666.0,54.0,16,245.0,81.0,658.0,99.0,55.0,0.04054054054054054,0.024024024024024024,0.36786786786786785,0.3306122448979592,0.15045592705167174,0.5555555555555556,0.2598187311178248,0.1027190332326284
1124,36678683635265,36.0,209.0,26.0,19,56.0,17.0,210.0,47.0,25.0,0.06220095693779904,0.09090909090909091,0.2679425837320574,0.30357142857142855,0.22380952380952382,0.5319148936170213,0.2458233890214797,0.10023866348448687
1125,34674473436714,34.0,385.0,84.0,66,138.0,90.0,475.0,198.0,162.0,0.10909090909090909,0.17142857142857143,0.35844155844155845,0.6521739130434783,0.4168421052631579,0.8181818181818182,0.39069767441860465,0.2930232558139535
1126,34765053436979,34.0,318.0,28.0,12,283.0,78.0,375.0,61.0,32.0,0.0440251572327044,0.03773584905660377,0.889937106918239,0.2756183745583039,0.16266666666666665,0.5245901639344263,0.4963924963924964,0.15873015873015872
1127,56725465634761,56.0,549.0,37.0,21,352.0,98.0,524.0,403.0,99.0,0.033697632058287796,0.03825136612021858,0.6411657559198543,0.2784090909090909,0.7690839694656488,0.2456575682382134,0.7036346691519105,0.18359739049394222
1128,34674134835302,34.0,106.0,22.0,7,42.0,16.0,92.0,75.0,16.0,0.10377358490566038,0.0660377358490566,0.39622641509433965,0.38095238095238093,0.8152173913043478,0.21333333333333335,0.5909090909090909,0.16161616161616163
1129,39686503935756,39.0,190.0,37.0,31,72.0,34.0,225.0,96.0,69.0,0.09736842105263158,0.1631578947368421,0.37894736842105264,0.4722222222222222,0.4266666666666667,0.71875,0.40481927710843374,0.24819277108433735
1130,57726945735154,57.0,476.0,54.0,23,181.0,66.0,521.0,129.0,72.0,0.05672268907563025,0.04831932773109244,0.3802521008403361,0.36464088397790057,0.2476007677543186,0.5581395348837209,0.31093279839518556,0.13841524573721165
1131,37681893731072,37.0,50.0,15.0,15,20.0,17.0,55.0,25.0,23.0,0.15,0.3,0.4,0.85,0.45454545454545453,0.92,0.42857142857142855,0.38095238095238093
1132,51714640107722,51.0,435.0,59.0,35,125.0,75.0,487.0,114.0,74.0,0.067816091954023,0.08045977011494253,0.28735632183908044,0.6,0.23408624229979466,0.6491228070175439,0.2592190889370933,0.1616052060737527
1133,10754081035575,10.0,124.0,50.0,7,41.0,9.0,128.0,46.0,19.0,0.20161290322580644,0.056451612903225805,0.33064516129032256,0.21951219512195122,0.359375,0.41304347826086957,0.34523809523809523,0.1111111111111111
1134,36678270113928,36.0,117.0,17.0,5,46.0,13.0,158.0,41.0,11.0,0.07264957264957266,0.042735042735042736,0.39316239316239315,0.2826086956521739,0.25949367088607594,0.2682926829268293,0.31636363636363635,0.08727272727272728
1135,33672150131359,33.0,53.0,22.0,20,35.0,32.0,50.0,43.0,42.0,0.20754716981132076,0.37735849056603776,0.660377358490566,0.9142857142857143,0.86,0.9767441860465116,0.7572815533980582,0.7184466019417476
1136,15634120116384,15.0,304.0,54.0,21,113.0,34.0,264.0,114.0,42.0,0.08881578947368421,0.06907894736842106,0.3717105263157895,0.3008849557522124,0.4318181818181818,0.3684210526315789,0.3996478873239437,0.13380281690140844
1137,31750853130150,31.0,499.0,164.0,124,193.0,152.0,549.0,242.0,215.0,0.16432865731462926,0.24849699398797595,0.3867735470941884,0.7875647668393783,0.4408014571948998,0.8884297520661157,0.4150763358778626,0.3501908396946565
1138,39685850108225,39.0,438.0,62.0,26,161.0,55.0,449.0,58.0,35.0,0.07077625570776255,0.0593607305936073,0.3675799086757991,0.3416149068322981,0.1291759465478842,0.603448275862069,0.24689966178128522,0.10146561443066517
1139,10621661035831,10.0,447.0,18.0,1,67.0,4.0,499.0,250.0,21.0,0.020134228187919462,0.0022371364653243847,0.14988814317673377,0.05970149253731343,0.501002004008016,0.084,0.33509513742071884,0.026427061310782242
1140,49709040101923,49.0,147.0,89.0,20,49.0,16.0,173.0,101.0,41.0,0.30272108843537415,0.1360544217687075,0.3333333333333333,0.32653061224489793,0.5838150289017341,0.40594059405940597,0.46875,0.178125
1141,19645191937481,19.0,511.0,51.0,40,179.0,112.0,412.0,224.0,139.0,0.049902152641878667,0.07827788649706457,0.350293542074364,0.6256983240223464,0.5436893203883495,0.6205357142857143,0.43661971830985913,0.27193932827735645
1142,34674390101972,34.0,300.0,32.0,15,67.0,37.0,297.0,256.0,71.0,0.05333333333333334,0.05,0.22333333333333333,0.5522388059701493,0.8619528619528619,0.27734375,0.541038525963149,0.18090452261306533
1143,31669283136504,31.0,416.0,110.0,64,157.0,94.0,511.0,190.0,131.0,0.13221153846153846,0.15384615384615385,0.37740384615384615,0.5987261146496815,0.37181996086105673,0.6894736842105263,0.3743257820927724,0.24271844660194175
1144,56726035635008,56.0,456.0,55.0,44,133.0,81.0,505.0,128.0,100.0,0.06030701754385965,0.09649122807017543,0.2916666666666667,0.6090225563909775,0.25346534653465347,0.78125,0.2715920915712799,0.18834547346514047
1145,36676783630522,36.0,695.0,133.0,108,556.0,352.0,691.0,623.0,339.0,0.09568345323741007,0.1553956834532374,0.8,0.6330935251798561,0.9015918958031838,0.5441412520064205,0.8506493506493507,0.49855699855699853
1146,33670903337136,33.0,350.0,74.0,14,113.0,27.0,384.0,76.0,23.0,0.10571428571428572,0.04,0.32285714285714284,0.23893805309734514,0.19791666666666666,0.3026315789473684,0.2574931880108992,0.0681198910081744
1147,34674390102038,34.0,151.0,144.0,25,85.0,13.0,159.0,95.0,22.0,0.4768211920529801,0.16556291390728478,0.5629139072847682,0.15294117647058825,0.5974842767295597,0.23157894736842105,0.5806451612903226,0.11290322580645161
1148,30666703035821,30.0,383.0,109.0,26,321.0,64.0,348.0,97.0,31.0,0.1422976501305483,0.06788511749347259,0.8381201044386423,0.19937694704049844,0.27873563218390807,0.31958762886597936,0.5718194254445964,0.12995896032831739
1149,37735510127423,37.0,307.0,103.0,92,149.0,117.0,285.0,167.0,142.0,0.16775244299674266,0.2996742671009772,0.48534201954397393,0.785234899328859,0.5859649122807018,0.8502994011976048,0.5337837837837838,0.4375
1150,28662902837102,28.0,121.0,28.0,24,47.0,28.0,117.0,49.0,33.0,0.11570247933884298,0.19834710743801653,0.3884297520661157,0.5957446808510638,0.4188034188034188,0.673469387755102,0.40336134453781514,0.25630252100840334
1151,27661592734556,27.0,646.0,137.0,70,212.0,83.0,625.0,197.0,119.0,0.10603715170278638,0.10835913312693499,0.3281733746130031,0.3915094339622642,0.3152,0.6040609137055838,0.3217938630999213,0.15892997639653816
1152,30103060126037,30.0,119.0,26.0,12,66.0,28.0,122.0,59.0,38.0,0.1092436974789916,0.10084033613445378,0.5546218487394958,0.42424242424242425,0.48360655737704916,0.6440677966101694,0.5186721991701245,0.27385892116182575
1153,35675383537008,35.0,744.0,118.0,52,205.0,97.0,719.0,171.0,103.0,0.0793010752688172,0.06989247311827956,0.27553763440860213,0.47317073170731705,0.23783031988873435,0.6023391812865497,0.25700615174299385,0.1367053998632946
1154,36678763635844,36.0,321.0,71.0,22,94.0,19.0,375.0,268.0,30.0,0.11059190031152648,0.06853582554517133,0.29283489096573206,0.20212765957446807,0.7146666666666667,0.11194029850746269,0.5201149425287356,0.07040229885057471
1155,30664643036001,30.0,808.0,310.0,264,234.0,187.0,706.0,283.0,224.0,0.19183168316831684,0.32673267326732675,0.2896039603960396,0.7991452991452992,0.40084985835694054,0.7915194346289752,0.3414795244385733,0.2714663143989432
1156,37683380107029,37.0,286.0,99.0,70,116.0,43.0,279.0,153.0,107.0,0.17307692307692307,0.24475524475524477,0.40559440559440557,0.3706896551724138,0.5483870967741935,0.6993464052287581,0.4761061946902655,0.26548672566371684
1157,37683380107219,37.0,157.0,19.0,6,58.0,18.0,212.0,55.0,22.0,0.06050955414012739,0.03821656050955414,0.36942675159235666,0.3103448275862069,0.25943396226415094,0.4,0.3062330623306233,0.10840108401084012
1158,37683463737418,37.0,478.0,217.0,181,190.0,140.0,427.0,235.0,207.0,0.22698744769874477,0.3786610878661088,0.39748953974895396,0.7368421052631579,0.550351288056206,0.8808510638297873,0.4696132596685083,0.3834254143646409
1159,19643291937739,19.0,324.0,42.0,27,134.0,64.0,313.0,224.0,110.0,0.06481481481481481,0.08333333333333333,0.41358024691358025,0.47761194029850745,0.7156549520766773,0.49107142857142855,0.5620094191522763,0.2731554160125589
1160,19647331937622,19.0,458.0,75.0,16,192.0,48.0,435.0,423.0,76.0,0.08187772925764192,0.034934497816593885,0.4192139737991266,0.25,0.9724137931034482,0.17966903073286053,0.6886898096304591,0.13885778275475924
1161,19757131937697,19.0,527.0,54.0,24,273.0,165.0,496.0,264.0,197.0,0.051233396584440226,0.04554079696394687,0.5180265654648957,0.6043956043956044,0.532258064516129,0.7462121212121212,0.5249266862170088,0.35386119257087
1162,36678763636081,36.0,450.0,24.0,8,170.0,56.0,451.0,350.0,46.0,0.02666666666666667,0.017777777777777778,0.37777777777777777,0.32941176470588235,0.7760532150776053,0.13142857142857142,0.5771365149833518,0.11320754716981132
1163,33672493337656,33.0,574.0,30.0,7,185.0,44.0,617.0,504.0,69.0,0.02613240418118467,0.012195121951219513,0.32229965156794427,0.23783783783783785,0.8168557536466775,0.13690476190476192,0.5785054575986566,0.0948782535684299
1164,34674473438504,34.0,170.0,32.0,10,40.0,7.0,145.0,52.0,14.0,0.09411764705882353,0.058823529411764705,0.23529411764705882,0.175,0.3586206896551724,0.2692307692307692,0.2920634920634921,0.06666666666666667
1165,30664640113381,30.0,580.0,199.0,158,204.0,139.0,601.0,205.0,173.0,0.17155172413793104,0.27241379310344827,0.35172413793103446,0.6813725490196079,0.3410981697171381,0.8439024390243902,0.34631668077900085,0.26418289585097376
1166,01612910137588,1.0,662.0,78.0,44,193.0,77.0,599.0,458.0,122.0,0.05891238670694864,0.06646525679758308,0.29154078549848944,0.39896373056994816,0.7646076794657763,0.2663755458515284,0.5162569389373514,0.1578112609040444
1167,01613090137810,1.0,346.0,48.0,15,91.0,29.0,316.0,67.0,37.0,0.06936416184971098,0.04335260115606936,0.2630057803468208,0.31868131868131866,0.2120253164556962,0.5522388059701493,0.23867069486404835,0.09969788519637462
1168,44698074436754,44.0,139.0,20.0,15,40.0,23.0,200.0,81.0,57.0,0.07194244604316546,0.1079136690647482,0.28776978417266186,0.575,0.405,0.7037037037037037,0.35693215339233036,0.2359882005899705
1169,40688094036703,40.0,370.0,139.0,113,136.0,107.0,375.0,199.0,172.0,0.18783783783783783,0.3054054054054054,0.3675675675675676,0.7867647058823529,0.5306666666666666,0.864321608040201,0.44966442953020136,0.374496644295302
1170,37737913737632,37.0,748.0,244.0,172,307.0,193.0,835.0,376.0,282.0,0.16310160427807488,0.22994652406417113,0.410427807486631,0.6286644951140065,0.4502994011976048,0.75,0.4314592545799116,0.30006317119393555
1171,42767864235230,42.0,535.0,106.0,81,183.0,116.0,497.0,185.0,161.0,0.09906542056074766,0.15140186915887852,0.34205607476635513,0.6338797814207651,0.3722334004024145,0.8702702702702703,0.35658914728682173,0.26841085271317827
1172,21654172133056,21.0,266.0,107.0,81,110.0,78.0,265.0,130.0,105.0,0.20112781954887218,0.30451127819548873,0.41353383458646614,0.7090909090909091,0.49056603773584906,0.8076923076923077,0.4519774011299435,0.3446327683615819
1173,19649641937754,19.0,269.0,95.0,86,120.0,110.0,265.0,164.0,158.0,0.17657992565055763,0.31970260223048325,0.44609665427509293,0.9166666666666666,0.6188679245283019,0.9634146341463414,0.5318352059925093,0.50187265917603
1174,41690474136370,41.0,414.0,73.0,62,143.0,100.0,431.0,221.0,170.0,0.08816425120772947,0.1497584541062802,0.34541062801932365,0.6993006993006993,0.5127610208816705,0.7692307692307693,0.4307692307692308,0.31952662721893493
1175,37681063730058,37.0,518.0,98.0,48,192.0,95.0,514.0,144.0,90.0,0.0945945945945946,0.09266409266409266,0.37065637065637064,0.4947916666666667,0.2801556420233463,0.625,0.32558139534883723,0.17926356589147288
1176,19647331937838,19.0,480.0,49.0,23,125.0,49.0,558.0,477.0,129.0,0.051041666666666666,0.04791666666666667,0.2604166666666667,0.392,0.8548387096774194,0.27044025157232704,0.5799614643545279,0.17148362235067438
1177,21654662133262,21.0,296.0,84.0,52,119.0,71.0,339.0,122.0,88.0,0.14189189189189189,0.17567567567567569,0.40202702702702703,0.5966386554621849,0.35988200589970504,0.7213114754098361,0.3795275590551181,0.2503937007874016
1178,07618040736504,7.0,502.0,282.0,244,155.0,122.0,525.0,245.0,223.0,0.28087649402390436,0.4860557768924303,0.30876494023904383,0.7870967741935484,0.4666666666666667,0.9102040816326531,0.3894839337877313,0.3359298928919182
1179,37684113731502,37.0,702.0,139.0,39,195.0,76.0,569.0,181.0,76.0,0.099002849002849,0.05555555555555555,0.2777777777777778,0.38974358974358975,0.3181019332161687,0.4198895027624309,0.2958300550747443,0.11959087332808813
1180,10624141036094,10.0,734.0,61.0,26,320.0,110.0,712.0,215.0,116.0,0.04155313351498638,0.035422343324250684,0.4359673024523161,0.34375,0.30196629213483145,0.5395348837209303,0.3699861687413555,0.15629322268326418
1181,30666703036357,30.0,648.0,85.0,19,551.0,58.0,758.0,208.0,56.0,0.06558641975308642,0.029320987654320986,0.8503086419753086,0.10526315789473684,0.27440633245382584,0.2692307692307692,0.5398293029871978,0.08108108108108109
1182,42767864235727,42.0,519.0,126.0,87,157.0,105.0,524.0,239.0,179.0,0.12138728323699421,0.1676300578034682,0.302504816955684,0.6687898089171974,0.45610687022900764,0.7489539748953975,0.3796740172579099,0.2722914669223394
1183,43696744330122,43.0,430.0,53.0,41,171.0,101.0,472.0,364.0,170.0,0.06162790697674419,0.09534883720930233,0.39767441860465114,0.5906432748538012,0.7711864406779662,0.46703296703296704,0.5931263858093127,0.3004434589800443
1184,44698234437109,44.0,268.0,50.0,44,112.0,84.0,275.0,158.0,136.0,0.09328358208955224,0.16417910447761194,0.417910447761194,0.75,0.5745454545454546,0.8607594936708861,0.4972375690607735,0.40515653775322286
1185,19651281937903,19.0,521.0,114.0,52,264.0,99.0,536.0,222.0,125.0,0.10940499040307101,0.09980806142034548,0.5067178502879078,0.375,0.4141791044776119,0.5630630630630631,0.4597918637653737,0.2119205298013245
1186,42693104236030,42.0,588.0,93.0,25,142.0,68.0,585.0,181.0,69.0,0.07908163265306123,0.04251700680272109,0.24149659863945577,0.4788732394366197,0.3094017094017094,0.3812154696132597,0.2753623188405797,0.11679454390451834
1187,19649801938000,19.0,715.0,244.0,193,287.0,195.0,661.0,263.0,213.0,0.17062937062937064,0.2699300699300699,0.4013986013986014,0.6794425087108014,0.3978819969742814,0.8098859315589354,0.3997093023255814,0.29651162790697677
1188,56768285635776,56.0,372.0,126.0,44,95.0,41.0,359.0,116.0,57.0,0.1693548387096774,0.11827956989247312,0.2553763440860215,0.43157894736842106,0.3231197771587744,0.49137931034482757,0.28864569083447333,0.13406292749658003
1189,33671160109843,33.0,113.0,18.0,13,52.0,28.0,120.0,28.0,20.0,0.07964601769911504,0.11504424778761062,0.46017699115044247,0.5384615384615384,0.23333333333333334,0.7142857142857143,0.34334763948497854,0.20600858369098712
1190,49709204936803,49.0,458.0,87.0,71,90.0,61.0,497.0,134.0,114.0,0.09497816593886463,0.15502183406113537,0.1965065502183406,0.6777777777777778,0.26961770623742454,0.8507462686567164,0.23455497382198953,0.18324607329842932
1191,56726035630322,56.0,252.0,26.0,26,67.0,54.0,281.0,97.0,90.0,0.051587301587301584,0.10317460317460317,0.26587301587301587,0.8059701492537313,0.34519572953736655,0.9278350515463918,0.3076923076923077,0.2701688555347092
1192,43694274330023,43.0,529.0,67.0,54,194.0,120.0,520.0,462.0,248.0,0.06332703213610585,0.10207939508506617,0.3667296786389414,0.6185567010309279,0.8884615384615384,0.5367965367965368,0.6253574833174452,0.3508102955195424
1193,42693284236345,42.0,220.0,50.0,38,69.0,48.0,217.0,84.0,63.0,0.11363636363636363,0.17272727272727273,0.31363636363636366,0.6956521739130435,0.3870967741935484,0.75,0.3501144164759725,0.2540045766590389
1194,37681303737905,37.0,420.0,47.0,26,112.0,67.0,381.0,109.0,76.0,0.055952380952380955,0.06190476190476191,0.26666666666666666,0.5982142857142857,0.28608923884514437,0.6972477064220184,0.2759051186017478,0.17852684144818975
1195,19647330109447,19.0,384.0,24.0,3,334.0,28.0,455.0,371.0,44.0,0.03125,0.0078125,0.8697916666666666,0.08383233532934131,0.8153846153846154,0.11859838274932614,0.8402860548271752,0.08581644815256258
1196,30665223036555,30.0,533.0,29.0,10,246.0,68.0,483.0,225.0,86.0,0.027204502814258912,0.01876172607879925,0.46153846153846156,0.2764227642276423,0.4658385093167702,0.38222222222222224,0.46358267716535434,0.1515748031496063
1197,33670333330701,33.0,813.0,179.0,111,392.0,239.0,914.0,402.0,291.0,0.1100861008610086,0.13653136531365315,0.4821648216482165,0.6096938775510204,0.43982494529540483,0.7238805970149254,0.4597568037058483,0.30689056166763173
1198,43695344337762,43.0,321.0,121.0,117,88.0,83.0,364.0,249.0,242.0,0.18847352024922118,0.3644859813084112,0.27414330218068533,0.9431818181818182,0.6840659340659341,0.9718875502008032,0.491970802919708,0.4744525547445255
1199,19651361931740,19.0,546.0,121.0,91,202.0,139.0,605.0,246.0,212.0,0.1108058608058608,0.16666666666666666,0.36996336996337,0.6881188118811881,0.4066115702479339,0.8617886178861789,0.38922675933970463,0.3049522154648132
1200,30664313036712,30.0,482.0,42.0,16,114.0,50.0,456.0,136.0,42.0,0.043568464730290454,0.03319502074688797,0.23651452282157676,0.43859649122807015,0.2982456140350877,0.3088235294117647,0.26652452025586354,0.09808102345415778
1201,19648081930155,19.0,619.0,40.0,20,214.0,84.0,719.0,235.0,112.0,0.03231017770597738,0.03231017770597738,0.345718901453958,0.3925233644859813,0.32684283727399166,0.4765957446808511,0.33557548579970103,0.14648729446935724
1202,19647330126540,19.0,138.0,46.0,13,78.0,23.0,132.0,117.0,38.0,0.16666666666666666,0.09420289855072464,0.5652173913043478,0.2948717948717949,0.8863636363636364,0.3247863247863248,0.7222222222222222,0.22592592592592592
1203,44754324430211,44.0,192.0,60.0,52,90.0,73.0,214.0,76.0,66.0,0.15625,0.2708333333333333,0.46875,0.8111111111111111,0.35514018691588783,0.868421052631579,0.4088669950738916,0.34236453201970446
1204,37683383730884,37.0,542.0,203.0,183,255.0,211.0,518.0,329.0,307.0,0.18726937269372693,0.3376383763837638,0.470479704797048,0.8274509803921568,0.6351351351351351,0.9331306990881459,0.5509433962264151,0.48867924528301887
1205,27660922735348,27.0,276.0,34.0,15,177.0,42.0,259.0,85.0,22.0,0.06159420289855073,0.05434782608695652,0.6413043478260869,0.23728813559322035,0.3281853281853282,0.25882352941176473,0.4897196261682243,0.11962616822429907
1206,30666700108365,30.0,457.0,480.0,106,425.0,126.0,654.0,190.0,112.0,0.5251641137855579,0.23194748358862144,0.9299781181619255,0.2964705882352941,0.290519877675841,0.5894736842105263,0.5535553555355536,0.21422142214221424
1207,41690624136693,41.0,486.0,122.0,77,176.0,108.0,515.0,218.0,164.0,0.12551440329218108,0.15843621399176955,0.36213991769547327,0.6136363636363636,0.42330097087378643,0.7522935779816514,0.3936063936063936,0.27172827172827174
1208,37683383730173,37.0,369.0,35.0,21,151.0,86.0,340.0,164.0,108.0,0.04742547425474255,0.056910569105691054,0.4092140921409214,0.5695364238410596,0.4823529411764706,0.6585365853658537,0.44428772919605075,0.2736248236953456
1209,36739573630233,36.0,444.0,56.0,34,136.0,65.0,470.0,129.0,84.0,0.06306306306306306,0.07657657657657657,0.3063063063063063,0.47794117647058826,0.274468085106383,0.6511627906976745,0.2899343544857768,0.16301969365426697
1210,33670580118885,33.0,528.0,34.0,7,185.0,42.0,511.0,454.0,89.0,0.032196969696969696,0.013257575757575758,0.3503787878787879,0.22702702702702704,0.8884540117416829,0.1960352422907489,0.615014436958614,0.1260827718960539
